employee_id,name,department_id,position_id,subsidiary,hire_date,salary,email,status
E-3309,Ivy Zhao,D-33,P-60,retail,10/14/2026,54869,emp3309@meridian.COM,active
E-3310,Xavier Zhang,D-14,P-103,saas,2025-12-20,"$7,112.00",  emp3310@meridian.com  ,active
E-3311,sam olive,D-26,P-13,retail,10/15/2024,"8 832,00",emp3311@meridian. co,active
E-3312,  Nick Xavier  ,D-39,P-4,retail,02/26/2020,40603,EMP3312@MERIDIAN. CO,active
E-3313,TINA UMAR,D-34,P-88,retail,17-08-2024,13416,  emp3313@meridian.com  ,left
E-3314,Wendy Wu,D-37,P-77,retail,2025-07-05,"9 218,00",EMP3314@MERIDIAN.COM,active
E-3315,  Guo Wu  ,D-25,P-63,saas,2015-10-28,18848,EMP3315@MERIDIAN.COM,active
E-3316,  Frank Zane  ,D-15,P-5,mfg,17-12-2024,11426,emp3316@meridian.COM,active
E-3317,  Zhang Carol  ,D-40,P-90,retail,2019-04-10,50084,emp3317@meridian. co,active
E-3318,Quinn Grace,D-14,P-36,retail,11/09/2018,55307,  emp3318@meridian.com  ,active
E-3319,Jack Ivy,D-5,P-59,mfg,2016-10-10,39793,  emp3319@meridian.com  ,active
E-3320,David Zhao,D-35,P-93,retail,2020-04-17,"$47,476.00",EMP3320@MERIDIAN.COM,active
E-3321,Zhou Tina,D-2,P-2,retail,2023-10-26,"$11,946.00",emp3321@meridian. co,active
E-3322,Zhang Mona,D-14,P-89,retail,2025-01-10,31 830,emp3322@meridian. co,active
E-3323,lin rose,D-23,P-36,retail,11-03-2017,34457,emp3323@meridian.com,active
E-3324,Lin Zane,D-18,P-16,retail,2018-10-27,24780,emp3324@meridian.COM,active
E-3325,Nick Sam,D-36,P-54,mfg,2017-11-20,45787,EMP3325@MERIDIAN. CO,active
E-3326,Quinn David,D-1,P-98,retail,06/28/2020,48900,EMP3326@MERIDIAN. CO,active
E-3327,Zhao Henry,D-21,P-58,retail,2023-08-12,55060,emp3327@meridian. co,active
E-3328,Sam Zhang,D-38,P-51,mfg,2024-09-19,44 778,emp3328@meridian. co,active
E-3329,FRANK HU,D-13,P-109,retail,18-04-2021,13397,emp3329@meridian.COM,left
E-3330,li rose,D-20,P-25,saas,2026-10-10,42353,emp3330@meridian. co,active
E-3331,Wu Paul,D-10,P-98,retail,2021-02-18,59 202,emp3331@meridian.com,active
E-3332,Zhao Li,D-13,P-44,saas,20-11-2020,51684,emp3332@meridian.com,left
E-3333,ZHAO YUKI,D-23,P-46,retail,02/10/2019,17244,  emp3333@meridian. co  ,left
E-3334,  Yuki Li  ,D-28,P-66,saas,2015-01-20,"39 624,00",EMP3334@MERIDIAN.COM,active
E-3335,Olive Wu,D-26,P-67,saas,03-05-2019,17557,emp3335@meridian. co,active
E-3336,  Bob Mona  ,D-28,P-46,retail,2025-05-23,"$43,954.00",emp3336@meridian.com,active
E-3337,Bob Wendy,D-36,P-96,saas,2026-02-05,27771,emp3337@meridian. co,active
E-3338,Bob Yuki,D-28,P-6,mfg,12/09/2015,16685,emp3338@meridian.COM,active
E-3339,Vera Li,D-21,P-75,retail,01/26/2017,50822,emp3339@meridian. co,active
E-3340,LIN ALICE,D-12,P-104,mfg,24-10-2017,32 948,emp3340@meridian. co,active
E-3341,Wu Paul,D-34,P-112,mfg,21-04-2021,25694,emp3341@meridian.com,active
E-3342,Eve Zhao,D-35,P-60,mfg,2020-07-08,"$14,635.00",emp3342@meridian. co,active
E-3343,JACK ZHOU,D-5,P-23,retail,2018-12-12,"43 580,00",  emp3343@meridian. co  ,active
E-3344,Henry Karen,D-15,P-91,retail,07/04/2020,"$32,999.00",emp3344@meridian.COM,active
E-3345,  Wang Carol  ,D-32,P-42,mfg,06/04/2017,55660,emp3345@meridian.com,active
E-3346,xavier zane,D-7,P-105,retail,2015-01-11,"$21,240.00",  emp3346@meridian.COM  ,active
E-3347,karen vera,D-28,P-48,saas,28-11-2022,58 774,EMP3347@MERIDIAN.COM,active
E-3348,Wu Rose,D-18,P-76,mfg,02/19/2018,47000,emp3348@meridian.com,active
E-3349,  Nick Quinn  ,D-33,P-28,retail,2023-09-07,12663,emp3349@meridian. co,active
E-3350,tina zhao,D-33,P-63,retail,04/24/2019,5207,emp3350@meridian.com,left
E-3351,  Zhao Olive  ,D-21,P-21,retail,24-10-2017,53 852,emp3351@meridian. co,active
E-3352,wang tina,D-6,P-118,retail,2019-10-10,"$59,627.00",EMP3352@MERIDIAN.COM,active
E-3353,Carol Zhang,D-24,P-35,mfg,2026-04-28,9283,  emp3353@meridian.COM  ,active
E-3354,Wang Alice,D-30,P-117,retail,2023-07-08,45949,emp3354@meridian. co,left
E-3355,Alice Grace,D-37,P-52,retail,12/06/2025,"17 622,00",emp3355@meridian.com,active
E-3356,Paul Karen,D-25,P-108,saas,2018-11-20,52823,emp3356@meridian. co,active
E-3357,Liu Henry,D-35,P-112,mfg,06-10-2017,"$19,902.00",emp3357@meridian. co,active
E-3358,  Chen Yuki  ,D-4,P-61,saas,2025-04-04,40 913,emp3358@meridian. co,active
E-3359,  Lin Mona  ,D-37,P-67,saas,07/09/2022,"$20,479.00",  emp3359@meridian.com  ,active
E-3360,Wendy Xavier,D-13,P-29,mfg,07/15/2017,47275,emp3360@meridian.COM,active
E-3361,wang xu,D-23,P-117,mfg,08-02-2023,6457,emp3361@meridian.com,active
E-3362,KAREN LIN,D-37,P-47,mfg,2021-10-03,9079,emp3362@meridian.COM,active
E-3363,BOB WU,D-39,P-21,retail,2026-03-10,"12 275,00",  emp3363@meridian. co  ,left
E-3364,  Yuki Frank  ,D-5,P-115,retail,12-01-2019,37756,  emp3364@meridian.com  ,active
E-3365,Olive Zhou,D-14,P-67,saas,2019-09-11,30577,emp3365@meridian.COM,active
E-3366,  Wu Xavier  ,D-40,P-53,retail,2017-06-08,"42 028,00",emp3366@meridian.com,active
E-3367,SUN OLIVE,D-39,P-117,saas,2015-02-17,"$33,653.00",  emp3367@meridian. co  ,active
E-3368,Ivy Zhang,D-5,P-97,retail,2022-10-12,"$47,548.00",emp3368@meridian.com,active
E-3369,yuki grace,D-10,P-13,retail,21-10-2026,51507,emp3369@meridian.com,active
E-3370,Paul Hu,D-7,P-5,retail,26-07-2019,25849,emp3370@meridian.COM,active
E-3371,BOB ROSE,D-4,P-110,saas,03/22/2019,22339,  emp3371@meridian.com  ,active
E-3372,  Frank Li  ,D-15,P-40,retail,2015-09-23,"$16,628.00",emp3372@meridian.COM,active
E-3373,  Tina David  ,D-33,P-44,retail,02-03-2019,26 315,emp3373@meridian.COM,active
E-3374,  Wendy Chen  ,D-8,P-59,saas,2024-06-15,30195,emp3374@meridian.COM,left
E-3375,LIN UMAR,D-25,P-88,saas,2018-01-16,"$21,968.00",  emp3375@meridian.COM  ,active
E-3376,Yuki Zhang,D-34,P-117,saas,2018-12-27,9 284,EMP3376@MERIDIAN.COM,active
E-3377,ZHANG TINA,D-40,P-53,mfg,03/25/2016,32221,EMP3377@MERIDIAN.COM,active
E-3378,vera wang,D-40,P-110,retail,12/06/2020,"$52,644.00",EMP3378@MERIDIAN.COM,active
E-3379,ZHANG ZHAO,D-8,P-50,retail,2015-02-18,57730,emp3379@meridian.com,active
E-3380,sun zhou,D-30,P-18,retail,2021-06-28,37889,emp3380@meridian. co,active
E-3381,Zane Frank,D-8,P-70,mfg,2026-07-13,7336,  emp3381@meridian.com  ,active
E-3382,  Vera Carol  ,D-36,P-18,mfg,2019-04-05,"$49,108.00",  emp3382@meridian.COM  ,left
E-3383,CHEN WENDY,D-16,P-42,saas,04/23/2020,"$27,514.00",emp3383@meridian.COM,active
E-3384,QUINN YUKI,D-39,P-44,mfg,05/06/2024,"$7,000.00",EMP3384@MERIDIAN.COM,active
E-3385,XU LIU,D-37,P-79,retail,06/08/2015,58423,emp3385@meridian.com,active
E-3386,  Umar Rose  ,D-35,P-67,saas,2020-12-14,"$58,040.00",emp3386@meridian. co,active
E-3387,  Wendy Grace  ,D-34,P-70,saas,2020-04-02,41444,  emp3387@meridian.COM  ,active
E-3388,GUO WU,D-27,P-36,retail,23-04-2022,11824,  emp3388@meridian.COM  ,left
E-3389,Xu Vera,D-1,P-34,retail,2023-04-16,13359,emp3389@meridian.com,active
E-3390,Ivy Liu,D-28,P-101,retail,02/21/2021,48029,EMP3390@MERIDIAN. CO,active
E-3391,Wu Wu,D-19,P-52,retail,06/12/2024,"21 450,00",emp3391@meridian. co,active
E-3392,Zhao Olive,D-3,P-40,retail,02/13/2019,"$46,381.00",emp3392@meridian. co,active
E-3393,Olive Vera,D-34,P-114,saas,22-07-2018,"$8,105.00",  emp3393@meridian.com  ,active
E-3394,ivy vera,D-31,P-57,mfg,05-07-2019,"24 164,00",emp3394@meridian.com,active
E-3395,  Zhao Zane  ,D-6,P-97,mfg,2026-08-18,6778,emp3395@meridian.COM,active
E-3396,HU WANG,D-25,P-23,retail,2024-07-17,"$6,447.00",emp3396@meridian. co,active
E-3397,Paul Zane,D-29,P-105,retail,2022-12-21,"$51,577.00",emp3397@meridian.COM,active
E-3398,  Grace Frank  ,D-34,P-13,retail,14-06-2017,"$38,515.00",EMP3398@MERIDIAN. CO,active
E-3399,Henry Henry,D-1,P-40,retail,25-11-2026,39944,  emp3399@meridian. co  ,active
E-3400,ivy sun,D-9,P-21,mfg,2019-03-23,42832,EMP3400@MERIDIAN.COM,active
E-3401,Jack Henry,D-38,P-42,mfg,2023-10-05,8571,  emp3401@meridian. co  ,active
E-3402,Guo Vera,D-31,P-14,retail,2026-02-20,"41 348,00",emp3402@meridian. co,active
E-3403,CHEN XU,D-15,P-4,mfg,2016-11-09,45328,emp3403@meridian. co,left
E-3404,ALICE GRACE,D-19,P-48,retail,08/12/2021,"$27,230.00",  emp3404@meridian. co  ,left
E-3405,DAVID DAVID,D-4,P-50,retail,23-10-2025,"$18,808.00",emp3405@meridian.com,active
E-3406,QUINN UMAR,D-9,P-57,mfg,2019-12-08,39 426,emp3406@meridian. co,active
E-3407,WU YUKI,D-12,P-112,retail,2026-11-16,14585,EMP3407@MERIDIAN. CO,left
E-3408,SAM TINA,D-2,P-31,mfg,12/18/2015,"$31,037.00",emp3408@meridian.com,active
E-3409,  Frank David  ,D-29,P-9,retail,2023-08-15,7683,  emp3409@meridian. co  ,left
E-3410,Zhang Li,D-1,P-109,mfg,23-01-2025,"$45,249.00",emp3410@meridian.com,left
E-3411,Grace Chen,D-1,P-77,mfg,04/27/2023,54193,  emp3411@meridian.COM  ,active
E-3412,Sun Zhao,D-3,P-26,mfg,10-11-2016,54537,emp3412@meridian.com,left
E-3413,YUKI GRACE,D-9,P-28,retail,27-12-2024,50255,emp3413@meridian.com,active
E-3414,  Wendy Zhang  ,D-2,P-60,mfg,2020-05-14,"$15,338.00",emp3414@meridian.com,active
E-3415,Xu Eve,D-1,P-29,retail,20-03-2020,"$33,622.00",emp3415@meridian. co,active
E-3416,  Guo Tina  ,D-14,P-71,saas,2018-02-11,"52 892,00",EMP3416@MERIDIAN.COM,active
E-3417,xavier wang,D-34,P-101,retail,2022-05-23,15512,emp3417@meridian. co,active
E-3418,jack mona,D-36,P-4,retail,12/27/2023,7254,emp3418@meridian.com,active
E-3419,EVE JACK,D-14,P-11,retail,2024-10-26,"12 910,00",emp3419@meridian.COM,active
E-3420,Ivy Henry,D-19,P-108,saas,10/04/2018,59978,emp3420@meridian.COM,active
E-3421,ZHANG SUN,D-39,P-1,retail,2015-09-08,"$10,450.00",emp3421@meridian.COM,active
E-3422,Hu Yuki,D-18,P-57,retail,27-05-2023,"7 010,00",emp3422@meridian.COM,active
E-3423,LI IVY,D-10,P-90,mfg,2020-10-23,"$43,359.00",emp3423@meridian.COM,active
E-3424,Zhang Frank,D-26,P-4,retail,04/17/2015,7275,emp3424@meridian. co,active
E-3425,Olive Eve,D-1,P-118,retail,01/05/2017,46860,emp3425@meridian.COM,active
E-3426,zane paul,D-40,P-72,saas,08-02-2019,26184,emp3426@meridian.com,active
E-3427,Yuki Eve,D-40,P-2,mfg,08/23/2026,"$39,501.00",emp3427@meridian.COM,active
E-3428,paul xavier,D-25,P-99,retail,2015-08-12,7455,  emp3428@meridian.COM  ,left
E-3429,Sun Jack,D-26,P-111,retail,2016-02-26,"$38,282.00",  emp3429@meridian.COM  ,active
E-3430,  Umar Umar  ,D-10,P-49,saas,07/07/2022,53703,emp3430@meridian. co,active
E-3431,  Guo Karen  ,D-10,P-41,retail,12/03/2018,5476,emp3431@meridian. co,active
E-3432,ZANE HU,D-2,P-5,mfg,03/18/2022,"$48,946.00",EMP3432@MERIDIAN. CO,active
E-3433,Zhou Frank,D-18,P-40,mfg,2025-03-11,"6 926,00",emp3433@meridian.COM,active
E-3434,  Zhang David  ,D-5,P-6,saas,2024-05-09,37585,emp3434@meridian.COM,active
E-3435,Wendy Wang,D-8,P-56,retail,2020-02-18,"42 138,00",EMP3435@MERIDIAN.COM,active
E-3436,Frank Alice,D-30,P-10,mfg,02/24/2019,44276,EMP3436@MERIDIAN.COM,active
E-3437,  Chen Guo  ,D-40,P-50,mfg,2025-09-02,50288,EMP3437@MERIDIAN.COM,active
E-3438,PAUL ZHOU,D-10,P-37,retail,2020-09-25,13 697,  emp3438@meridian.com  ,left
E-3439,  Frank Vera  ,D-22,P-12,retail,2017-07-04,55865,emp3439@meridian.COM,active
E-3440,ivy eve,D-31,P-38,retail,2017-08-11,53475,emp3440@meridian.com,active
E-3441,Henry Ivy,D-10,P-64,retail,09/09/2025,33990,  emp3441@meridian. co  ,active
E-3442,  Sun Wu  ,D-14,P-74,retail,12/03/2026,"$16,459.00",emp3442@meridian.com,active
E-3443,Ivy Frank,D-34,P-88,mfg,2016-02-11,43 932,emp3443@meridian.com,left
E-3444,David Wang,D-6,P-32,retail,2020-03-22,"$32,727.00",emp3444@meridian. co,left
E-3445,NICK LI,D-31,P-46,retail,28-04-2020,29994,emp3445@meridian.COM,active
E-3446,Leo Guo,D-40,P-86,retail,2015-06-19,16122,  emp3446@meridian.com  ,active
E-3447,Leo Hu,D-13,P-78,mfg,2019-07-04,"$36,174.00",emp3447@meridian.COM,active
E-3448,Bob Umar,D-23,P-86,saas,2017-04-15,28553,  emp3448@meridian.COM  ,left
E-3449,SAM ZHOU,D-25,P-10,retail,03-03-2026,"$58,848.00",emp3449@meridian.COM,active
E-3450,Olive Leo,D-33,P-20,retail,02-06-2026,48652,EMP3450@MERIDIAN.COM,active
E-3451,Olive Henry,D-19,P-111,retail,05/20/2016,59 039,  emp3451@meridian. co  ,active
E-3452,lin liu,D-5,P-120,mfg,2018-05-27,"$11,493.00",  emp3452@meridian.com  ,active
E-3453,Nick Vera,D-37,P-111,retail,01/18/2021,32757,emp3453@meridian.COM,active
E-3454,Leo Bob,D-12,P-18,mfg,05/20/2026,"$7,792.00",emp3454@meridian.COM,left
E-3455,Liu Vera,D-9,P-12,retail,05/09/2022,52 050,EMP3455@MERIDIAN. CO,active
E-3456,  Nick Zhao  ,D-40,P-29,retail,2024-02-09,"$55,142.00",EMP3456@MERIDIAN.COM,active
E-3457,Zane Olive,D-38,P-120,saas,09/26/2018,"$37,106.00",emp3457@meridian. co,active
E-3458,guo tina,D-18,P-110,saas,2021-01-28,30 867,emp3458@meridian. co,active
E-3459,Ivy Rose,D-9,P-113,retail,2016-05-16,17674,emp3459@meridian. co,active
E-3460,Tina David,D-26,P-102,retail,12/16/2019,33860,emp3460@meridian.com,active
E-3461,zhao alice,D-30,P-31,mfg,01/11/2022,"$50,635.00",emp3461@meridian.com,active
E-3462,Zhang Umar,D-39,P-21,retail,11/14/2018,23722,emp3462@meridian. co,active
E-3463,Mona Tina,D-20,P-94,retail,2017-10-21,"20 516,00",emp3463@meridian.com,active
E-3464,  Lin Bob  ,D-24,P-88,mfg,06/10/2020,41587,  emp3464@meridian.com  ,active
E-3465,  Liu Yuki  ,D-24,P-63,saas,03/05/2025,"16 415,00",  emp3465@meridian.COM  ,active
E-3466,  Umar Zane  ,D-38,P-107,retail,12/21/2026,"$49,296.00",EMP3466@MERIDIAN.COM,left
E-3467,VERA WU,D-7,P-105,retail,2015-03-19,"21 215,00",EMP3467@MERIDIAN. CO,left
E-3468,BOB ZHAO,D-19,P-19,retail,02-05-2017,32878,emp3468@meridian. co,active
E-3469,Paul Vera,D-10,P-38,mfg,2016-05-02,"25 139,00",  emp3469@meridian.com  ,active
E-3470,Xavier Olive,D-27,P-49,saas,12-04-2019,25414,emp3470@meridian. co,active
E-3471,Zhao Guo,D-22,P-71,mfg,11-04-2020,"$43,748.00",EMP3471@MERIDIAN.COM,active
E-3472,Carol Jack,D-25,P-30,mfg,2016-05-20,38215,EMP3472@MERIDIAN.COM,active
E-3473,Wendy Vera,D-14,P-103,mfg,2025-06-18,"$22,012.00",emp3473@meridian.com,active
E-3474,  Lin Liu  ,D-17,P-18,mfg,2022-02-04,"$47,157.00",EMP3474@MERIDIAN.COM,active
E-3475,FRANK LIU,D-1,P-64,saas,2015-08-11,36374,  emp3475@meridian. co  ,left
E-3476,bob rose,D-40,P-2,retail,11/14/2024,50821,  emp3476@meridian. co  ,active
E-3477,Rose Bob,D-36,P-26,mfg,05/21/2022,57336,  emp3477@meridian.COM  ,active
E-3478,  Frank Liu  ,D-1,P-95,mfg,2023-02-24,"$34,247.00",emp3478@meridian.com,active
E-3479,  Zhang Zhou  ,D-36,P-7,retail,09/15/2020,"30 995,00",emp3479@meridian.COM,active
E-3480,Wang Yuki,D-9,P-56,retail,2025-02-17,"46 393,00",emp3480@meridian.com,active
E-3481,carol yuki,D-11,P-39,retail,05/26/2020,"$36,386.00",emp3481@meridian.com,left
E-3482,  Alice Grace  ,D-23,P-57,saas,08-12-2017,23581,EMP3482@MERIDIAN.COM,active
E-3483,ALICE SUN,D-34,P-33,retail,2020-02-24,"$12,087.00",emp3483@meridian.com,active
E-3484,  Lin David  ,D-31,P-67,retail,2021-12-21,18867,emp3484@meridian.com,left
E-3485,Lin Liu,D-9,P-9,retail,19-08-2021,"$58,591.00",emp3485@meridian.COM,active
E-3486,PAUL PAUL,D-36,P-34,retail,2019-04-13,"$24,252.00",  emp3486@meridian. co  ,left
E-3487,GRACE LI,D-37,P-47,retail,09/03/2020,47675,emp3487@meridian.COM,active
E-3488,CHEN SAM,D-26,P-107,retail,06/13/2015,6687,emp3488@meridian.COM,active
E-3489,Wu Mona,D-26,P-75,retail,04/03/2024,"13 638,00",  emp3489@meridian.COM  ,left
E-3490,GRACE ZHAO,D-10,P-32,retail,2025-09-20,"$9,776.00",  emp3490@meridian.com  ,active
E-3491,  Xu Karen  ,D-32,P-117,retail,2026-02-01,59761,emp3491@meridian.COM,active
E-3492,  Wu Xavier  ,D-22,P-66,mfg,2016-10-22,12809,EMP3492@MERIDIAN.COM,active
E-3493,  Leo Wang  ,D-9,P-63,retail,18-07-2024,44 559,EMP3493@MERIDIAN.COM,active
E-3494,  Zhou Lin  ,D-16,P-68,retail,14-04-2021,"14 631,00",  emp3494@meridian.com  ,active
E-3495,  Rose Henry  ,D-10,P-14,mfg,24-11-2020,59101,emp3495@meridian.com,active
E-3496,  Zane Leo  ,D-38,P-47,mfg,04/17/2023,24357,emp3496@meridian.com,left
E-3497,Nick Alice,D-28,P-2,retail,04/06/2015,"$16,799.00",emp3497@meridian. co,active
E-3498,Bob Tina,D-4,P-42,mfg,04/18/2015,"45 364,00",emp3498@meridian. co,active
E-3499,ZHANG HU,D-13,P-76,retail,05/28/2016,25755,emp3499@meridian. co,active
E-3500,  Zhang Eve  ,D-21,P-52,retail,07-01-2015,22545,emp3500@meridian.com,active
E-3501,Ivy Hu,D-25,P-74,mfg,09/03/2023,45 105,emp3501@meridian.COM,active
E-3502,Tina Alice,D-13,P-115,mfg,22-05-2016,12116,emp3502@meridian.com,active
E-3503,Wu Hu,D-10,P-110,retail,2025-03-28,"$9,273.00",emp3503@meridian. co,active
E-3504,  Zane Karen  ,D-10,P-120,mfg,2025-08-18,21127,emp3504@meridian. co,active
E-3505,sam karen,D-9,P-64,retail,09-05-2026,"$17,761.00",emp3505@meridian. co,left
E-3506,Lin Sun,D-10,P-2,retail,09-12-2022,"$44,164.00",EMP3506@MERIDIAN.COM,active
E-3507,Hu Jack,D-39,P-1,retail,04/05/2025,"$22,211.00",emp3507@meridian.com,active
E-3508,XU EVE,D-30,P-47,mfg,2022-01-13,41845,emp3508@meridian.COM,active
E-3509,XAVIER LIN,D-35,P-20,mfg,04/05/2016,"$26,166.00",emp3509@meridian.com,active
E-3510,  Xu Hu  ,D-31,P-100,saas,2021-02-28,35885,EMP3510@MERIDIAN. CO,active
E-3511,  Zane Zhao  ,D-34,P-108,retail,12/25/2024,"$14,884.00",EMP3511@MERIDIAN.COM,active
E-3512,  Paul Leo  ,D-11,P-75,retail,09/11/2022,"$50,994.00",EMP3512@MERIDIAN.COM,active
E-3513,Leo Zane,D-40,P-61,retail,06-06-2021,"55 910,00",emp3513@meridian.COM,active
E-3514,Alice Wang,D-4,P-77,mfg,2024-11-20,12362,  emp3514@meridian.com  ,active
E-3515,XAVIER NICK,D-34,P-13,retail,2018-01-28,"$24,409.00",EMP3515@MERIDIAN. CO,left
E-3516,  Zhou Umar  ,D-20,P-56,retail,2020-04-24,"$27,755.00",EMP3516@MERIDIAN.COM,active
E-3517,WU GUO,D-7,P-60,retail,06/05/2026,39913,EMP3517@MERIDIAN. CO,active
E-3518,Wu Jack,D-17,P-87,mfg,2016-09-12,"$39,461.00",  emp3518@meridian. co  ,active
E-3519,David David,D-28,P-85,saas,2015-05-17,57100,emp3519@meridian.com,active
E-3520,  Ivy Frank  ,D-37,P-34,mfg,2026-02-07,"$29,483.00",EMP3520@MERIDIAN.COM,active
E-3521,JACK ZANE,D-29,P-115,mfg,06/07/2020,"$30,136.00",emp3521@meridian. co,active
E-3522,SUN CAROL,D-13,P-82,retail,15-07-2017,56 122,EMP3522@MERIDIAN.COM,active
E-3523,Quinn Olive,D-13,P-62,mfg,04-08-2022,30965,emp3523@meridian. co,active
E-3524,MONA YUKI,D-10,P-17,mfg,2025-10-27,"$59,363.00",emp3524@meridian. co,active
E-3525,ZHOU SAM,D-8,P-94,retail,2015-02-04,5383,  emp3525@meridian.com  ,active
E-3526,Sam Lin,D-35,P-52,mfg,2023-04-25,5 826,emp3526@meridian.COM,left
E-3527,Rose Jack,D-7,P-65,mfg,10/24/2015,"$54,791.00",emp3527@meridian. co,active
E-3528,  Liu Zhou  ,D-39,P-19,retail,11-05-2015,7890,  emp3528@meridian.com  ,left
E-3529,Zane Xavier,D-15,P-44,mfg,2024-12-15,"42 306,00",emp3529@meridian.com,active
E-3530,frank olive,D-3,P-18,retail,2015-03-28,9420,  emp3530@meridian.COM  ,left
E-3531,yuki vera,D-24,P-13,saas,07/17/2016,5210,emp3531@meridian.COM,active
E-3532,Mona Karen,D-9,P-70,mfg,2026-07-20,7670,emp3532@meridian. co,active
E-3533,Leo Xavier,D-3,P-8,retail,07/12/2020,"$14,001.00",  emp3533@meridian.com  ,active
E-3534,Li Grace,D-30,P-19,retail,09/16/2024,"$47,761.00",EMP3534@MERIDIAN.COM,active
E-3535,Vera Zane,D-24,P-10,retail,2025-12-08,"$51,925.00",  emp3535@meridian. co  ,left
E-3536,Wu Rose,D-2,P-22,retail,05/15/2017,25086,EMP3536@MERIDIAN.COM,active
E-3537,  Quinn Frank  ,D-4,P-24,mfg,2018-07-08,"15 447,00",EMP3537@MERIDIAN.COM,active
E-3538,Eve Liu,D-3,P-57,retail,2025-06-26,"$47,676.00",emp3538@meridian. co,active
E-3539,WU ROSE,D-35,P-15,mfg,11/09/2026,53032,EMP3539@MERIDIAN.COM,active
E-3540,  Eve Quinn  ,D-37,P-92,retail,12/10/2024,"53 825,00",emp3540@meridian.com,active
E-3541,Hu Zhang,D-32,P-72,saas,05/24/2026,"$18,635.00",emp3541@meridian.com,active
E-3542,Zhao Tina,D-37,P-52,retail,12/24/2025,47217,EMP3542@MERIDIAN.COM,left
E-3543,  Olive Carol  ,D-6,P-83,mfg,2022-04-21,53709,emp3543@meridian. co,active
E-3544,Yuki Jack,D-9,P-49,retail,2021-09-19,6 074,  emp3544@meridian.com  ,active
E-3545,GRACE ZHANG,D-40,P-96,mfg,13-10-2023,38846,emp3545@meridian.COM,left
E-3546,quinn guo,D-19,P-111,mfg,2020-06-07,29765,emp3546@meridian.COM,left
E-3547,WENDY MONA,D-8,P-55,saas,17-07-2026,"$52,141.00",emp3547@meridian.COM,active
E-3548,Yuki Zhang,D-39,P-62,retail,26-05-2020,48981,emp3548@meridian.com,active
E-3549,Wendy Leo,D-18,P-9,retail,22-12-2019,"$41,456.00",emp3549@meridian.com,active
E-3550,Wu Bob,D-3,P-108,saas,2020-07-05,21089,  emp3550@meridian. co  ,active
E-3551,EVE YUKI,D-38,P-17,mfg,03/06/2025,46 381,emp3551@meridian.com,active
E-3552,MONA ROSE,D-4,P-21,mfg,2016-04-28,"$50,816.00",EMP3552@MERIDIAN. CO,active
E-3553,  Umar Xavier  ,D-28,P-47,mfg,2021-08-14,24469,emp3553@meridian.com,active
E-3554,Sam Zhang,D-8,P-5,retail,2015-05-16,37025,emp3554@meridian. co,left
E-3555,Wang Sam,D-19,P-57,mfg,2016-05-02,12217,emp3555@meridian.com,active
E-3556,  Umar Li  ,D-39,P-22,mfg,01/24/2025,59799,emp3556@meridian. co,left
E-3557,XU GUO,D-26,P-33,mfg,2015-08-03,38529,  emp3557@meridian.COM  ,left
E-3558,frank quinn,D-2,P-30,retail,2017-07-25,37820,emp3558@meridian.COM,active
E-3559,Mona Grace,D-1,P-99,mfg,08/01/2016,52324,  emp3559@meridian. co  ,active
E-3560,Yuki Leo,D-36,P-17,retail,11/27/2015,12 396,emp3560@meridian.COM,active
E-3561,zhou sam,D-40,P-101,saas,12/22/2015,47516,emp3561@meridian. co,left
E-3562,Carol David,D-33,P-85,mfg,2026-09-03,16 173,emp3562@meridian. co,active
E-3563,Zhang Paul,D-30,P-91,retail,2017-01-05,53110,  emp3563@meridian.com  ,active
E-3564,  Nick David  ,D-37,P-37,retail,2026-08-12,19754,emp3564@meridian.COM,active
E-3565,tina liu,D-22,P-93,retail,2016-04-05,"$30,862.00",emp3565@meridian.com,active
E-3566,  Wang Wu  ,D-23,P-70,retail,2017-12-15,"46 047,00",EMP3566@MERIDIAN. CO,left
E-3567,  Grace Zhao  ,D-16,P-98,mfg,06/10/2025,9349,emp3567@meridian.COM,active
E-3568,Sam Ivy,D-39,P-17,retail,2016-11-27,"$17,204.00",emp3568@meridian.com,active
E-3569,LIU NICK,D-26,P-100,retail,05/20/2020,57100,emp3569@meridian.com,active
E-3570,  Leo Li  ,D-1,P-57,retail,2023-02-22,"49 665,00",emp3570@meridian.com,active
E-3571,Li Xavier,D-30,P-77,retail,2020-01-21,39318,  emp3571@meridian.COM  ,active
E-3572,ALICE LEO,D-25,P-64,retail,2016-02-09,"$27,794.00",  emp3572@meridian. co  ,left
E-3573,  Wu Sun  ,D-21,P-29,retail,2023-05-15,13811,EMP3573@MERIDIAN.COM,active
E-3574,FRANK ZHOU,D-39,P-108,saas,01/14/2025,"$41,967.00",emp3574@meridian. co,active
E-3575,wu liu,D-32,P-24,saas,12/11/2021,"$6,771.00",EMP3575@MERIDIAN.COM,active
E-3576,  Leo Rose  ,D-23,P-33,retail,2019-08-14,47833,emp3576@meridian.COM,active
E-3577,tina rose,D-2,P-28,retail,2020-03-09,"$52,820.00",emp3577@meridian.COM,left
E-3578,  Nick Paul  ,D-18,P-71,mfg,2022-04-27,"$10,374.00",emp3578@meridian.com,left
E-3579,SUN GRACE,D-32,P-60,retail,11/05/2026,"$43,403.00",emp3579@meridian.com,active
E-3580,  Eve Alice  ,D-24,P-90,saas,16-02-2026,"45 716,00",emp3580@meridian.com,active
