lead_id,channel_id,company,email,created_at,quality
LD-3965,CH-1,  Hooli lead59  ,LEAD3964@SALES.NET,2025-02-15,cold
LD-3966,CH-5,Umbrella Co lead60,  lead3965@prospect.com  ,2025-04-22,cold
LD-3967,CH-4,GLOBEX LEAD61,lead3966@leads.io,17-09-2026,HOT
LD-3968,CH-4,  Tyrell Corp lead62  ,LEAD3967@SALES.NET,2026-04-01,warm
LD-3969,CH-3,wayne enterprises lead63,  lead3968@leads.io  ,21-07-2025,cold
LD-3970,CH-5,Stark Industries lead64,LEAD3969@SALES.NET,2026-04-23,hot
LD-3971,CH-8,Tyrell Corp lead65,lead3970@leads.io,2026-05-17,hot
LD-3972,CH-2,INITECH LEAD66,lead3971@leads.io,2026-12-26,HOT
LD-3973,CH-7,Acme Corp lead67,lead3972@sales.net,12/23/2025,warm
LD-3974,CH-2,  Stark Industries lead68  ,  lead3973@leads.io  ,11-09-2025,cold
LD-3975,CH-7,LexCorp lead69,  lead3974@prospect.com  ,2025-11-12,warm
LD-3976,CH-2,black mesa lead70,LEAD3975@LEADS.IO,08/23/2026,hot
LD-3977,CH-3,Tyrell Corp lead0,  lead3976@prospect.com  ,2026-03-10,hot
LD-3978,CH-4,Stark Industries lead1,lead3977@prospect.com,08-04-2026,hot
LD-3979,CH-5,cyberdyne lead2,lead3978@sales.net,04/12/2025,hot
LD-3980,CH-8,Dunder Mifflin lead3,lead3979@leads.io,19-06-2025,HOT
LD-3981,CH-6,Aperture lead4,lead3980@leads.io,01-07-2026,warm
LD-3982,CH-4,black mesa lead5,  lead3981@leads.io  ,2026-05-13,warm
LD-3983,CH-8,Wayne Enterprises lead6,lead3982@sales.net,11-09-2025,warm
LD-3984,CH-1,  Black Mesa lead7  ,lead3983@leads.io,06/04/2026,cold
LD-3985,CH-2,INITECH LEAD8,lead3984@prospect.com,2025-03-23,warm
LD-3986,CH-7,stark industries lead9,lead3985@prospect.com,12-10-2026,HOT
LD-3987,CH-5,Oscorp lead10,lead3986@sales.net,2025-10-14,HOT
LD-3988,CH-8,Tyrell Corp lead11,  lead3987@prospect.com  ,2026-04-13,hot
LD-3989,CH-6,Globex lead12,  lead3988@prospect.com  ,06/06/2025,cold
LD-3990,CH-8,Aperture lead13,lead3989@sales.net,2026-01-25,hot
LD-3991,CH-8,Acme Corp lead14,lead3990@sales.net,2025-02-23,warm
LD-3992,CH-4,Umbrella Co lead15,lead3991@sales.net,15-10-2025,hot
LD-3993,CH-3,UMBRELLA CO LEAD16,  lead3992@sales.net  ,2025-02-07,cold
LD-3994,CH-5,TYRELL CORP LEAD17,lead3993@leads.io,2025-01-07,cold
LD-3995,CH-3,Blue Sun lead18,LEAD3994@PROSPECT.COM,06-08-2026,HOT
LD-3996,CH-5,  Initech lead19  ,LEAD3995@LEADS.IO,2026-12-19,warm
LD-3997,CH-2,MASSIVE DYNAMIC LEAD20,lead3996@sales.net,04/09/2025,HOT
LD-3998,CH-1,APERTURE LEAD21,lead3997@leads.io,2026-06-08,HOT
LD-3999,CH-3,VANDELAY LEAD22,LEAD3998@PROSPECT.COM,2025-03-04,warm
LD-4000,CH-4,Cyberdyne lead23,LEAD3999@SALES.NET,10/08/2026,warm
LD-4001,CH-2,Massive Dynamic lead24,lead4000@prospect.com,2026-02-19,warm
LD-4002,CH-1,GLOBEX LEAD25,lead4001@leads.io,01/09/2026,warm
LD-4003,CH-7,blue sun lead26,LEAD4002@PROSPECT.COM,03/12/2026,HOT
LD-4004,CH-4,  Cyberdyne lead27  ,  lead4003@prospect.com  ,2025-08-26,hot
LD-4005,CH-2,dunder mifflin lead28,lead4004@prospect.com,2025-03-24,HOT
LD-4006,CH-3,Initech lead29,lead4005@sales.net,04/23/2026,HOT
LD-4007,CH-3,  LexCorp lead30  ,lead4006@prospect.com,05/02/2026,HOT
LD-4008,CH-4,  Hooli lead31  ,  lead4007@sales.net  ,2025-12-17,cold
LD-4009,CH-1,wonka lead32,LEAD4008@PROSPECT.COM,19-11-2026,warm
LD-4010,CH-5,Aperture lead33,lead4009@leads.io,2026-11-15,hot
LD-4011,CH-2,WAYNE ENTERPRISES LEAD34,  lead4010@leads.io  ,2026-01-06,cold
LD-4012,CH-6,blue sun lead35,lead4011@sales.net,06-08-2025,warm
LD-4013,CH-3,Blue Sun lead36,LEAD4012@PROSPECT.COM,2025-02-01,hot
LD-4014,CH-8,aperture lead37,LEAD4013@SALES.NET,2026-05-16,HOT
LD-4015,CH-8,Tyrell Corp lead38,LEAD4014@LEADS.IO,28-04-2025,cold
LD-4016,CH-3,OSCORP LEAD39,LEAD4015@SALES.NET,2025-05-22,warm
LD-4017,CH-1,  Massive Dynamic lead40  ,LEAD4016@PROSPECT.COM,03/15/2026,hot
LD-4018,CH-6,Aperture lead41,LEAD4017@LEADS.IO,09/05/2025,HOT
LD-4019,CH-1,Umbrella Co lead42,lead4018@prospect.com,2025-05-10,HOT
LD-4020,CH-7,  Weyland-Yutani lead43  ,lead4019@prospect.com,2025-03-14,HOT
LD-4021,CH-3,HOOLI LEAD44,lead4020@leads.io,09/04/2025,HOT
LD-4022,CH-6,  Stark Industries lead45  ,lead4021@prospect.com,2026-06-28,HOT
LD-4023,CH-4,WONKA LEAD46,LEAD4022@LEADS.IO,2026-01-05,cold
LD-4024,CH-5,  Tyrell Corp lead47  ,lead4023@sales.net,2026-04-22,warm
LD-4025,CH-3,Massive Dynamic lead48,lead4024@sales.net,21-11-2026,warm
LD-4026,CH-7,Tyrell Corp lead49,  lead4025@sales.net  ,2026-07-02,HOT
LD-4027,CH-4,Vandelay lead50,lead4026@sales.net,2025-06-24,hot
LD-4028,CH-3,Aperture lead51,lead4027@prospect.com,11/05/2025,hot
LD-4029,CH-8,  Weyland-Yutani lead52  ,lead4028@prospect.com,12/22/2026,HOT
LD-4030,CH-7,Tyrell Corp lead53,lead4029@prospect.com,2026-12-03,cold
LD-4031,CH-4,Cyberdyne lead54,lead4030@prospect.com,11/28/2026,HOT
LD-4032,CH-1,wonka lead55,lead4031@leads.io,03-05-2025,cold
LD-4033,CH-2,cyberdyne lead56,  lead4032@prospect.com  ,11/03/2026,hot
LD-4034,CH-4,WONKA LEAD57,  lead4033@leads.io  ,2025-09-04,hot
LD-4035,CH-5,Globex lead58,lead4034@sales.net,10/25/2025,warm
LD-4036,CH-2,  Massive Dynamic lead59  ,lead4035@prospect.com,2026-07-25,HOT
LD-4037,CH-1,oscorp lead60,lead4036@leads.io,2026-10-25,cold
LD-4038,CH-4,Aperture lead61,LEAD4037@SALES.NET,28-11-2026,warm
LD-4039,CH-8,Hooli lead62,lead4038@prospect.com,10-02-2026,hot
LD-4040,CH-8,  Dunder Mifflin lead63  ,lead4039@prospect.com,2025-04-12,warm
LD-4041,CH-6,  Wayne Enterprises lead64  ,lead4040@sales.net,2026-07-16,HOT
LD-4042,CH-6,PIED PIPER LEAD65,LEAD4041@PROSPECT.COM,2026-08-22,warm
LD-4043,CH-1,Massive Dynamic lead66,lead4042@leads.io,11-01-2026,hot
LD-4044,CH-1,GLOBEX LEAD67,lead4043@sales.net,12/26/2025,cold
LD-4045,CH-6,Oscorp lead68,LEAD4044@LEADS.IO,10/13/2026,hot
LD-4046,CH-3,Wonka lead69,lead4045@prospect.com,2026-11-05,hot
LD-4047,CH-7,ACME CORP LEAD70,lead4046@prospect.com,26-02-2026,warm
LD-4048,CH-2,Stark Industries lead0,LEAD4047@SALES.NET,05/05/2025,HOT
LD-4049,CH-4,Wayne Enterprises lead1,lead4048@sales.net,2026-05-14,HOT
LD-4050,CH-8,Pied Piper lead2,lead4049@sales.net,15-11-2026,warm
LD-4051,CH-5,  Stark Industries lead3  ,  lead4050@sales.net  ,2025-04-25,warm
LD-4052,CH-8,LexCorp lead4,  lead4051@sales.net  ,07/10/2026,cold
LD-4053,CH-3,  Black Mesa lead5  ,  lead4052@leads.io  ,22-12-2025,HOT
LD-4054,CH-6,Globex lead6,lead4053@leads.io,2025-10-24,warm
LD-4055,CH-1,STARK INDUSTRIES LEAD7,lead4054@sales.net,2025-06-01,warm
LD-4056,CH-3,vandelay lead8,LEAD4055@SALES.NET,11/06/2025,HOT
LD-4057,CH-8,Initech lead9,lead4056@leads.io,06/15/2026,cold
LD-4058,CH-4,Aperture lead10,  lead4057@prospect.com  ,2026-10-10,hot
LD-4059,CH-7,Dunder Mifflin lead11,  lead4058@prospect.com  ,06/07/2025,HOT
LD-4060,CH-5,  Stark Industries lead12  ,LEAD4059@PROSPECT.COM,01/09/2026,hot
LD-4061,CH-4,wayne enterprises lead13,lead4060@leads.io,11-11-2026,warm
LD-4062,CH-4,BLUE SUN LEAD14,lead4061@prospect.com,06/26/2026,warm
LD-4063,CH-4,STARK INDUSTRIES LEAD15,  lead4062@prospect.com  ,25-11-2025,HOT
LD-4064,CH-3,Globex lead16,lead4063@leads.io,12/03/2026,hot
LD-4065,CH-8,LEXCORP LEAD17,lead4064@prospect.com,2025-11-10,warm
LD-4066,CH-1,LexCorp lead18,lead4065@sales.net,2026-05-22,warm
LD-4067,CH-2,Cyberdyne lead19,LEAD4066@PROSPECT.COM,21-06-2026,cold
LD-4068,CH-4,Hooli lead20,LEAD4067@LEADS.IO,03/16/2026,HOT
LD-4069,CH-6,  Pied Piper lead21  ,lead4068@prospect.com,2025-04-05,cold
LD-4070,CH-1,WEYLAND-YUTANI LEAD22,lead4069@sales.net,2026-03-10,hot
LD-4071,CH-6,VANDELAY LEAD23,lead4070@leads.io,06/22/2025,HOT
LD-4072,CH-4,Dunder Mifflin lead24,lead4071@leads.io,2026-10-02,cold
LD-4073,CH-3,Wonka lead25,  lead4072@sales.net  ,04-11-2025,hot
LD-4074,CH-8,Pied Piper lead26,lead4073@prospect.com,2026-03-19,cold
LD-4075,CH-3,Globex lead27,LEAD4074@PROSPECT.COM,2025-09-05,warm
LD-4076,CH-1,Acme Corp lead28,lead4075@sales.net,09/25/2026,hot
LD-4077,CH-2,Hooli lead29,  lead4076@sales.net  ,2025-07-04,hot
LD-4078,CH-2,Wonka lead30,  lead4077@leads.io  ,2026-06-06,hot
LD-4079,CH-1,pied piper lead31,lead4078@leads.io,2025-08-25,hot
LD-4080,CH-2,  Pied Piper lead32  ,lead4079@sales.net,10/20/2025,hot
LD-4081,CH-4,Tyrell Corp lead33,lead4080@prospect.com,09-07-2026,warm
LD-4082,CH-6,BLUE SUN LEAD34,lead4081@prospect.com,05/10/2025,HOT
LD-4083,CH-6,MASSIVE DYNAMIC LEAD35,lead4082@sales.net,13-02-2025,HOT
LD-4084,CH-7,Tyrell Corp lead36,lead4083@prospect.com,2026-04-02,cold
LD-4085,CH-8,aperture lead37,lead4084@prospect.com,2026-04-23,cold
LD-4086,CH-4,Cyberdyne lead38,lead4085@leads.io,05/03/2025,cold
LD-4087,CH-4,GLOBEX LEAD39,lead4086@sales.net,2026-10-08,cold
LD-4088,CH-6,Globex lead40,  lead4087@sales.net  ,07-03-2026,hot
LD-4089,CH-7,hooli lead41,  lead4088@leads.io  ,26-02-2025,cold
LD-4090,CH-3,INITECH LEAD42,  lead4089@prospect.com  ,05/20/2026,HOT
LD-4091,CH-5,TYRELL CORP LEAD43,lead4090@leads.io,2025-07-09,cold
LD-4092,CH-3,  Wonka lead44  ,  lead4091@sales.net  ,08/28/2026,HOT
LD-4093,CH-2,Massive Dynamic lead45,LEAD4092@PROSPECT.COM,2025-01-21,cold
LD-4094,CH-7,Oscorp lead46,  lead4093@prospect.com  ,2026-02-09,hot
LD-4095,CH-4,Oscorp lead47,LEAD4094@SALES.NET,2026-06-17,HOT
LD-4096,CH-7,Initech lead48,lead4095@sales.net,06/02/2026,warm
LD-4097,CH-4,Oscorp lead49,lead4096@sales.net,2025-07-05,HOT
LD-4098,CH-1,Tyrell Corp lead50,lead4097@prospect.com,08/01/2025,warm
LD-4099,CH-1,black mesa lead51,lead4098@leads.io,2025-06-23,cold
LD-4100,CH-2,TYRELL CORP LEAD52,lead4099@sales.net,11-05-2026,hot
LD-4101,CH-8,weyland-yutani lead53,LEAD4100@LEADS.IO,21-05-2025,warm
LD-4102,CH-1,Globex lead54,LEAD4101@LEADS.IO,2025-10-21,warm
LD-4103,CH-6,Umbrella Co lead55,lead4102@prospect.com,2026-04-20,HOT
LD-4104,CH-1,pied piper lead56,lead4103@sales.net,2025-07-11,HOT
LD-4105,CH-1,wayne enterprises lead57,  lead4104@leads.io  ,21-10-2025,warm
LD-4106,CH-6,Massive Dynamic lead58,lead4105@prospect.com,07/16/2025,hot
LD-4107,CH-5,Acme Corp lead59,lead4106@sales.net,2025-12-07,HOT
LD-4108,CH-4,Wonka lead60,lead4107@sales.net,07/21/2025,HOT
LD-4109,CH-6,massive dynamic lead61,lead4108@sales.net,10/27/2026,HOT
LD-4110,CH-2,Aperture lead62,  lead4109@prospect.com  ,2026-08-26,cold
LD-4111,CH-2,VANDELAY LEAD63,lead4110@leads.io,26-01-2025,hot
LD-4112,CH-1,  Vandelay lead64  ,LEAD4111@PROSPECT.COM,2026-06-03,cold
LD-4113,CH-4,  Cyberdyne lead65  ,lead4112@sales.net,02/02/2025,hot
LD-4114,CH-2,  Wonka lead66  ,  lead4113@sales.net  ,2026-02-26,HOT
LD-4115,CH-7,LEXCORP LEAD67,lead4114@leads.io,25-08-2025,HOT
LD-4116,CH-2,  Weyland-Yutani lead68  ,lead4115@leads.io,06/23/2025,HOT
LD-4117,CH-4,APERTURE LEAD69,  lead4116@prospect.com  ,2026-08-16,hot
LD-4118,CH-3,STARK INDUSTRIES LEAD70,  lead4117@leads.io  ,11-07-2025,cold
LD-4119,CH-6,Globex lead0,lead4118@leads.io,2026-12-04,hot
LD-4120,CH-8,blue sun lead1,lead4119@leads.io,2025-07-28,cold
LD-4121,CH-8,Pied Piper lead2,lead4120@sales.net,2025-04-11,HOT
LD-4122,CH-8,Oscorp lead3,lead4121@sales.net,02/19/2025,warm
LD-4123,CH-4,  Wonka lead4  ,lead4122@sales.net,2025-07-16,HOT
LD-4124,CH-5,HOOLI LEAD5,LEAD4123@LEADS.IO,2025-07-26,cold
LD-4125,CH-7,  Umbrella Co lead6  ,  lead4124@prospect.com  ,2026-02-16,cold
LD-4126,CH-8,  Dunder Mifflin lead7  ,  lead4125@sales.net  ,2026-07-19,cold
LD-4127,CH-5,Aperture lead8,LEAD4126@SALES.NET,2025-06-12,cold
LD-4128,CH-8,  Pied Piper lead9  ,LEAD4127@LEADS.IO,18-09-2025,HOT
LD-4129,CH-5,Globex lead10,lead4128@sales.net,17-03-2025,cold
LD-4130,CH-2,UMBRELLA CO LEAD11,LEAD4129@SALES.NET,10/05/2025,cold
LD-4131,CH-1,Weyland-Yutani lead12,lead4130@leads.io,01/18/2026,warm
LD-4132,CH-1,DUNDER MIFFLIN LEAD13,  lead4131@leads.io  ,2026-03-10,warm
LD-4133,CH-7,Wayne Enterprises lead14,  lead4132@prospect.com  ,2025-12-14,HOT
LD-4134,CH-8,Tyrell Corp lead15,lead4133@sales.net,19-01-2025,hot
LD-4135,CH-4,Umbrella Co lead16,lead4134@leads.io,2026-01-17,cold
LD-4136,CH-2,  LexCorp lead17  ,lead4135@leads.io,2025-07-24,HOT
LD-4137,CH-5,  Umbrella Co lead18  ,LEAD4136@SALES.NET,21-11-2026,hot
LD-4138,CH-4,Stark Industries lead19,lead4137@leads.io,09/17/2025,cold
LD-4139,CH-3,globex lead20,  lead4138@prospect.com  ,2026-05-11,hot
LD-4140,CH-6,Wayne Enterprises lead21,LEAD4139@LEADS.IO,2025-02-21,HOT
LD-4141,CH-6,Aperture lead22,  lead4140@prospect.com  ,2026-12-23,warm
LD-4142,CH-7,  Umbrella Co lead23  ,lead4141@leads.io,02/26/2026,cold
LD-4143,CH-3,Umbrella Co lead24,lead4142@leads.io,2025-10-22,cold
LD-4144,CH-2,Cyberdyne lead25,lead4143@sales.net,14-09-2026,HOT
LD-4145,CH-1,Vandelay lead26,LEAD4144@PROSPECT.COM,2025-11-26,HOT
LD-4146,CH-6,  Wonka lead27  ,LEAD4145@LEADS.IO,07/22/2025,HOT
LD-4147,CH-5,Initech lead28,LEAD4146@PROSPECT.COM,09/02/2025,hot
LD-4148,CH-8,oscorp lead29,LEAD4147@PROSPECT.COM,2025-07-25,warm
LD-4149,CH-4,Aperture lead30,lead4148@leads.io,05-10-2026,hot
LD-4150,CH-2,LexCorp lead31,lead4149@prospect.com,14-01-2025,HOT
LD-4151,CH-7,WONKA LEAD32,lead4150@prospect.com,04/07/2026,HOT
LD-4152,CH-7,Black Mesa lead33,  lead4151@sales.net  ,2026-11-18,HOT
LD-4153,CH-4,HOOLI LEAD34,LEAD4152@SALES.NET,06-08-2025,cold
LD-4154,CH-5,Massive Dynamic lead35,  lead4153@leads.io  ,2025-06-01,warm
LD-4155,CH-5,Initech lead36,lead4154@prospect.com,2025-11-20,hot
LD-4156,CH-6,DUNDER MIFFLIN LEAD37,lead4155@prospect.com,2026-12-21,hot
LD-4157,CH-1,tyrell corp lead38,lead4156@sales.net,2026-02-26,cold
LD-4158,CH-6,TYRELL CORP LEAD39,lead4157@sales.net,28-03-2025,cold
LD-4159,CH-6,WAYNE ENTERPRISES LEAD40,LEAD4158@LEADS.IO,04-02-2025,cold
LD-4160,CH-6,Oscorp lead41,  lead4159@prospect.com  ,2025-11-27,cold
LD-4161,CH-1,Cyberdyne lead42,lead4160@leads.io,11/22/2026,HOT
LD-4162,CH-5,PIED PIPER LEAD43,LEAD4161@SALES.NET,2026-07-14,cold
LD-4163,CH-4,Hooli lead44,lead4162@sales.net,06/02/2026,cold
LD-4164,CH-1,Vandelay lead45,lead4163@prospect.com,09/10/2026,HOT
LD-4165,CH-4,Vandelay lead46,lead4164@leads.io,2026-05-27,cold
LD-4166,CH-6,Pied Piper lead47,lead4165@prospect.com,12-01-2026,HOT
LD-4167,CH-1,GLOBEX LEAD48,lead4166@leads.io,2026-05-01,cold
LD-4168,CH-8,  LexCorp lead49  ,lead4167@prospect.com,16-02-2026,hot
LD-4169,CH-8,Weyland-Yutani lead50,LEAD4168@LEADS.IO,11/26/2026,cold
LD-4170,CH-3,Stark Industries lead51,lead4169@leads.io,2025-09-17,hot
LD-4171,CH-3,Dunder Mifflin lead52,LEAD4170@SALES.NET,09-01-2025,hot
LD-4172,CH-2,Hooli lead53,lead4171@sales.net,02-10-2026,hot
LD-4173,CH-6,HOOLI LEAD54,lead4172@leads.io,2025-01-02,hot
LD-4174,CH-7,LexCorp lead55,lead4173@prospect.com,12/07/2025,cold
LD-4175,CH-5,Stark Industries lead56,lead4174@sales.net,17-03-2026,hot
LD-4176,CH-5,Aperture lead57,lead4175@leads.io,09/14/2026,warm
LD-4177,CH-4,stark industries lead58,LEAD4176@SALES.NET,2026-08-25,hot
LD-4178,CH-1,Tyrell Corp lead59,LEAD4177@SALES.NET,2025-09-20,cold
LD-4179,CH-6,Tyrell Corp lead60,lead4178@leads.io,2025-01-25,cold
LD-4180,CH-2,acme corp lead61,  lead4179@prospect.com  ,11/12/2026,cold
LD-4181,CH-8,Initech lead62,lead4180@sales.net,2026-12-25,HOT
LD-4182,CH-7,Weyland-Yutani lead63,lead4181@leads.io,2025-04-26,cold
LD-4183,CH-8,Cyberdyne lead64,lead4182@sales.net,2026-02-21,HOT
LD-4184,CH-1,Globex lead65,  lead4183@sales.net  ,07/20/2026,warm
LD-4185,CH-8,HOOLI LEAD66,lead4184@sales.net,2025-03-24,hot
LD-4186,CH-1,Tyrell Corp lead67,  lead4185@leads.io  ,05-10-2026,warm
LD-4187,CH-8,Blue Sun lead68,LEAD4186@PROSPECT.COM,04/26/2025,cold
LD-4188,CH-6,INITECH LEAD69,lead4187@sales.net,02/12/2026,warm
LD-4189,CH-5,VANDELAY LEAD70,lead4188@prospect.com,12/04/2026,HOT
LD-4190,CH-2,OSCORP LEAD0,  lead4189@prospect.com  ,11/03/2026,cold
LD-4191,CH-8,  Aperture lead1  ,LEAD4190@LEADS.IO,03/13/2025,hot
LD-4192,CH-3,Tyrell Corp lead2,LEAD4191@LEADS.IO,2026-03-21,cold
LD-4193,CH-3,Tyrell Corp lead3,lead4192@leads.io,2026-07-05,cold
LD-4194,CH-3,Tyrell Corp lead4,LEAD4193@SALES.NET,01/12/2025,HOT
LD-4195,CH-5,aperture lead5,lead4194@sales.net,2025-04-27,cold
LD-4196,CH-2,Black Mesa lead6,lead4195@sales.net,07/17/2026,cold
LD-4197,CH-8,Weyland-Yutani lead7,lead4196@prospect.com,26-07-2026,HOT
LD-4198,CH-1,  Globex lead8  ,lead4197@leads.io,2025-05-03,HOT
LD-4199,CH-2,Pied Piper lead9,  lead4198@leads.io  ,04/19/2025,HOT
LD-4200,CH-4,  Aperture lead10  ,lead4199@leads.io,2025-05-27,HOT
LD-4201,CH-6,Acme Corp lead11,lead4200@sales.net,2026-06-28,hot
LD-4202,CH-1,BLACK MESA LEAD12,  lead4201@sales.net  ,07/27/2026,cold
LD-4203,CH-6,Umbrella Co lead13,lead4202@leads.io,09/07/2026,warm
LD-4204,CH-4,Umbrella Co lead14,lead4203@leads.io,2026-10-03,warm
LD-4205,CH-3,ACME CORP LEAD15,  lead4204@leads.io  ,2025-10-07,HOT
LD-4206,CH-8,  Weyland-Yutani lead16  ,lead4205@prospect.com,11/01/2026,HOT
LD-4207,CH-5,Pied Piper lead17,lead4206@prospect.com,2026-03-23,HOT
LD-4208,CH-6,LEXCORP LEAD18,lead4207@sales.net,2025-07-20,cold
LD-4209,CH-6,Vandelay lead19,lead4208@prospect.com,03/04/2025,HOT
LD-4210,CH-2,Initech lead20,lead4209@leads.io,2025-11-19,warm
LD-4211,CH-4,  Acme Corp lead21  ,lead4210@sales.net,2025-09-01,hot
LD-4212,CH-2,  Tyrell Corp lead22  ,LEAD4211@PROSPECT.COM,2025-08-27,cold
LD-4213,CH-5,  Oscorp lead23  ,lead4212@sales.net,25-03-2025,hot
LD-4214,CH-2,WONKA LEAD24,lead4213@leads.io,28-01-2026,HOT
LD-4215,CH-5,Pied Piper lead25,  lead4214@sales.net  ,12/24/2025,hot
LD-4216,CH-7,stark industries lead26,lead4215@prospect.com,2026-01-03,cold
LD-4217,CH-6,Black Mesa lead27,lead4216@prospect.com,2025-10-23,cold
LD-4218,CH-7,CYBERDYNE LEAD28,LEAD4217@LEADS.IO,2026-10-14,cold
LD-4219,CH-8,  Black Mesa lead29  ,lead4218@sales.net,2026-05-26,cold
LD-4220,CH-2,Oscorp lead30,LEAD4219@SALES.NET,26-03-2026,cold
LD-4221,CH-5,  Oscorp lead31  ,LEAD4220@PROSPECT.COM,2026-08-15,hot
LD-4222,CH-4,Initech lead32,lead4221@prospect.com,2026-06-14,HOT
LD-4223,CH-1,Weyland-Yutani lead33,lead4222@prospect.com,21-01-2025,HOT
LD-4224,CH-2,  Blue Sun lead34  ,lead4223@prospect.com,09/10/2025,cold
LD-4225,CH-3,Wonka lead35,lead4224@sales.net,03/27/2026,HOT
LD-4226,CH-5,Weyland-Yutani lead36,lead4225@prospect.com,15-08-2026,HOT
LD-4227,CH-1,INITECH LEAD37,lead4226@leads.io,11/12/2025,cold
LD-4228,CH-6,Aperture lead38,lead4227@prospect.com,23-03-2026,hot
LD-4229,CH-4,OSCORP LEAD39,LEAD4228@SALES.NET,2026-02-15,hot
LD-4230,CH-4,globex lead40,lead4229@prospect.com,2026-06-23,hot
LD-4231,CH-3,  Dunder Mifflin lead41  ,LEAD4230@LEADS.IO,2026-07-10,warm
LD-4232,CH-1,  Vandelay lead42  ,lead4231@sales.net,2026-04-20,cold
LD-4233,CH-4,LexCorp lead43,LEAD4232@SALES.NET,05/03/2025,warm
LD-4234,CH-7,Stark Industries lead44,LEAD4233@SALES.NET,13-06-2025,hot
LD-4235,CH-8,Aperture lead45,LEAD4234@SALES.NET,2025-02-08,hot
LD-4236,CH-3,  Aperture lead46  ,lead4235@sales.net,2025-02-26,warm
LD-4237,CH-3,Oscorp lead47,lead4236@prospect.com,2025-07-28,hot
LD-4238,CH-7,Blue Sun lead48,  lead4237@sales.net  ,08/12/2026,cold
LD-4239,CH-7,Aperture lead49,  lead4238@sales.net  ,2026-07-28,warm
LD-4240,CH-7,Wayne Enterprises lead50,  lead4239@leads.io  ,11-05-2025,HOT
LD-4241,CH-7,  Hooli lead51  ,lead4240@sales.net,11/24/2026,cold
LD-4242,CH-7,VANDELAY LEAD52,lead4241@prospect.com,11/02/2025,HOT
LD-4243,CH-8,  Acme Corp lead53  ,lead4242@sales.net,10-07-2025,cold
LD-4244,CH-2,WAYNE ENTERPRISES LEAD54,lead4243@leads.io,10/11/2025,hot
LD-4245,CH-2,Pied Piper lead55,LEAD4244@SALES.NET,2026-12-03,hot
LD-4246,CH-3,Vandelay lead56,lead4245@leads.io,05/16/2025,hot
LD-4247,CH-8,Oscorp lead57,  lead4246@sales.net  ,22-03-2025,warm
LD-4248,CH-7,LEXCORP LEAD58,lead4247@sales.net,06/20/2026,warm
LD-4249,CH-6,umbrella co lead59,LEAD4248@LEADS.IO,2025-03-10,warm
LD-4250,CH-6,LexCorp lead60,LEAD4249@PROSPECT.COM,2025-01-15,HOT
LD-4251,CH-2,Blue Sun lead61,lead4250@sales.net,15-07-2025,warm
LD-4252,CH-1,INITECH LEAD62,lead4251@leads.io,2026-05-08,HOT
LD-4253,CH-2,Black Mesa lead63,  lead4252@leads.io  ,25-02-2025,warm
LD-4254,CH-6,Initech lead64,lead4253@sales.net,2025-02-09,warm
LD-4255,CH-8,OSCORP LEAD65,LEAD4254@LEADS.IO,01/10/2026,warm
LD-4256,CH-8,WAYNE ENTERPRISES LEAD66,LEAD4255@PROSPECT.COM,08/14/2025,HOT
LD-4257,CH-5,Cyberdyne lead67,lead4256@leads.io,01/06/2025,HOT
LD-4258,CH-6,Vandelay lead68,lead4257@sales.net,2026-09-28,cold
LD-4259,CH-4,  Massive Dynamic lead69  ,  lead4258@sales.net  ,04/22/2026,HOT
LD-4260,CH-2,BLACK MESA LEAD70,  lead4259@prospect.com  ,2026-05-18,warm
LD-4261,CH-4,Weyland-Yutani lead0,lead4260@leads.io,2025-04-28,warm
LD-4262,CH-4,Wayne Enterprises lead1,  lead4261@leads.io  ,2025-11-26,HOT
LD-4263,CH-2,  Oscorp lead2  ,lead4262@sales.net,2026-04-13,warm
LD-4264,CH-4,Wayne Enterprises lead3,lead4263@prospect.com,09/07/2025,HOT
LD-4265,CH-5,Massive Dynamic lead4,lead4264@prospect.com,2025-07-03,hot
LD-4266,CH-6,  Aperture lead5  ,  lead4265@leads.io  ,02/28/2026,HOT
LD-4267,CH-3,  Initech lead6  ,lead4266@sales.net,2026-07-27,hot
LD-4268,CH-6,Stark Industries lead7,lead4267@sales.net,02/01/2026,HOT
LD-4269,CH-4,ACME CORP LEAD8,lead4268@leads.io,2026-09-19,cold
LD-4270,CH-5,Black Mesa lead9,lead4269@leads.io,07-08-2026,hot
LD-4271,CH-6,Pied Piper lead10,lead4270@leads.io,12/21/2026,hot
LD-4272,CH-2,Hooli lead11,lead4271@sales.net,08-05-2025,cold
LD-4273,CH-3,  Black Mesa lead12  ,lead4272@leads.io,2025-08-23,hot
LD-4274,CH-7,  Wayne Enterprises lead13  ,lead4273@sales.net,2025-08-15,hot
LD-4275,CH-8,Wayne Enterprises lead14,lead4274@prospect.com,12/03/2026,hot
LD-4276,CH-7,Globex lead15,LEAD4275@PROSPECT.COM,2025-02-22,hot
LD-4277,CH-5,Blue Sun lead16,lead4276@leads.io,11/18/2025,cold
LD-4278,CH-5,Aperture lead17,LEAD4277@PROSPECT.COM,2025-08-01,warm
LD-4279,CH-7,Blue Sun lead18,lead4278@leads.io,2025-10-06,HOT
LD-4280,CH-8,HOOLI LEAD19,  lead4279@prospect.com  ,2026-12-11,warm
